id,address,categories,primaryCategories,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.description,menus.name,name,postalCode,priceRangeMin,priceRangeMax,province
AVwdDoS8_7pvs4fz1zoW,211 Asheville Hwy,"Restaurant,Pizza Place",Accommodation & Food Services,Hendersonville,US,us/nc/hendersonville/211ashevillehwy/1770159848,35.3148,-82.461079,,5,5,pepperoni or cheese original round no limit carry out plus tax,HotNReady Large Pizza,Little Caesar's Pizza,28791,0,25,NC
AVzBGeSG-gnIPe8DSjyJ,120 Arrow Ro Suite B,"Restaurant,wich Place,Pizza Place",Accommodation & Food Services,Hilton Head Island,US,us/sc/hiltonheadisland/120arrowrosuiteb/-1111207849,32.159378,-80.763185,,14,14,,Cheese Pizza,Fat Baby's Pizza and Subs,29928,0,25,SC
AVzBGeSG-gnIPe8DSjyJ,120 Arrow Ro Suite B,"Restaurant,wich Place,Pizza Place",Accommodation & Food Services,Hilton Head Island,US,us/sc/hiltonheadisland/120arrowrosuiteb/-1111207849,32.159378,-80.763185,,2.75,2.75,,Cheese Pizza,Fat Baby's Pizza and Subs,29928,0,25,SC
AVwcin0J_7pvs4fzwO1i,1B New Orleans Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Hilton Head Island,US,us/sc/hiltonheadisland/1bneworleansrd/-666773934,32.159211,-80.752712,,21,21,Shaved ribeyeampcomma house blend cheeseampcomma topped with shredded lettuceampcomma sliced tomatoesampcomma sweet onionampcomma finished with sams blue cheese dressing on a hand tossed crust,Doughboys Steak Pizza,Dough Boys,29928,0,25,SC
AVwcin0J_7pvs4fzwO1i,1B New Orleans Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Hilton Head Island,US,us/sc/hiltonheadisland/1bneworleansrd/-666773934,32.159211,-80.752712,,16,16,Ricotta and house blend cheeseampcomma broccoliampcomma garlicampcomma olive oil on thin crust,Sissys White Pizza,Dough Boys,29928,0,25,SC
AVweEGRtIN2L1WUf1q5T,10255 S 1300 E,"Restaurant,Pizza Place",Accommodation & Food Services,Sandy,US,us/ut/sandy/10255s1300e/1264315953,40.565136,-111.853124,,6.99,6.99,12ampquot dessert pizza with your filling choice of cherryampcomma apple or cream cheeseampcomma baked to orderampcomma covered in a streusel topping,Dessert Pizzas,Rock Creek Pizza Co.,84094,0,25,UT
AVweEGRtIN2L1WUf1q5T,10255 S 1300 E,"Restaurant,Pizza Place",Accommodation & Food Services,Sandy,US,us/ut/sandy/10255s1300e/1264315953,40.565136,-111.853124,,4.25,4.25,"Toasted french bread, pizza sauce and mozzarella cheese, topped with up to three of your favorite pizza toppings.",Pizza Sandwich,Rock Creek Pizza Co.,84094,0,25,UT
AVzBBKzB-gnIPe8DShOf,690 10th St,"Restaurant,Pizza Place",Accommodation & Food Services,Marion,US,us/ia/marion/69010thst/2079189982,42.033134,-91.599388,,2.5,2.5,,Pizza By The Slice,Zoey's Pizza,52302,25,40,IA
AV5U-URGa4HuVbedCjVU,3637 Werk Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Cincinnati,US,us/oh/cincinnati/3637werkrd/-528908310,39.141548,-84.624665,,4.79,4.79,,Kids Make Their Own Pizza,Werkhaus Pizza,45248,0,25,OH
AV5U-URGa4HuVbedCjVU,3637 Werk Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Cincinnati,US,us/oh/cincinnati/3637werkrd/-528908310,39.141548,-84.624665,,4.5,4.5,,Pepperoni Pizza,Werkhaus Pizza,45248,0,25,OH
AV5U-URGa4HuVbedCjVU,3637 Werk Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Cincinnati,US,us/oh/cincinnati/3637werkrd/-528908310,39.141548,-84.624665,,6.89,6.89,,Stuff Your Own Pizza,Werkhaus Pizza,45248,0,25,OH
AV5U-URGa4HuVbedCjVU,3637 Werk Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Cincinnati,US,us/oh/cincinnati/3637werkrd/-528908310,39.141548,-84.624665,,7.69,7.69,Served on fresh sesame seed crustampcomma with alfredo sauceampcomma topped with fresh basilampcomma garlicampcomma and roma tomatoes,Fresh Basil Pizza,Werkhaus Pizza,45248,0,25,OH
AVwc_cEl_7pvs4fz1HIL,8115 W Manchester Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Playa del Rey,US,us/ca/playadelrey/8115wmanchesterave/1392462315,33.958889,-118.438278,,21.95,21.95,,The Good Pizza (Create Your Own),The Good Pizza,90293,0,25,CA
AVwc_cEl_7pvs4fz1HIL,8115 W Manchester Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Playa del Rey,US,us/ca/playadelrey/8115wmanchesterave/1392462315,33.958889,-118.438278,,22.65,22.65,Pomodoro mozzarella grilled eggplant grilled zucchini roasted bell peppers sauteed mushrooms and sauted artichokes,Vegetariana Pizza Lunch,The Good Pizza,90293,0,25,CA
AVwc_cEl_7pvs4fz1HIL,8115 W Manchester Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Playa del Rey,US,us/ca/playadelrey/8115wmanchesterave/1392462315,33.958889,-118.438278,,23.99,23.99,Pomodoro mozzarella Italian ham beef pepperoni sausage and homemade meatballs,Meat Lovers Pizza Lunch,The Good Pizza,90293,0,25,CA
AVwc_cEl_7pvs4fz1HIL,8115 W Manchester Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Playa del Rey,US,us/ca/playadelrey/8115wmanchesterave/1392462315,33.958889,-118.438278,,22.99,22.99,Mozzarella pomodoro buffalo marinated chicken marinated green and red bell peppers shredded cheddar cheese and jalapenos,Buffalo Chicken Pizza Lunch,The Good Pizza,90293,0,25,CA
AVwc_cEl_7pvs4fz1HIL,8115 W Manchester Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Playa del Rey,US,us/ca/playadelrey/8115wmanchesterave/1392462315,33.958889,-118.438278,,26,26,Mozzarella pomodoro marinated shrimp topped with tossed arugula and shaved Parmesan cheese,Di Mare Pizza Lunch,The Good Pizza,90293,0,25,CA
AVwc_cEl_7pvs4fz1HIL,8115 W Manchester Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Playa del Rey,US,us/ca/playadelrey/8115wmanchesterave/1392462315,33.958889,-118.438278,,25,25,Pomodoro mozzarella arugula and prosciutto di parma topped with shaved Parmesan cheese,Battistero Pizza Lunch,The Good Pizza,90293,0,25,CA
AVwc_cEl_7pvs4fz1HIL,8115 W Manchester Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Playa del Rey,US,us/ca/playadelrey/8115wmanchesterave/1392462315,33.958889,-118.438278,,23.75,23.75,Pomodoro mozzarella Italian ham beef pepperoni and sauteed mushrooms and sauteed artichokes,Capricciosa Pizza,The Good Pizza,90293,0,25,CA
AVwc_cEl_7pvs4fz1HIL,8115 W Manchester Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Playa del Rey,US,us/ca/playadelrey/8115wmanchesterave/1392462315,33.958889,-118.438278,,19,19,Pomodoro mozzarella Parmesan cheese basil and drops of extra virgin olive oil,Margherita Pizza,The Good Pizza,90293,0,25,CA
AVwc_cEl_7pvs4fz1HIL,8115 W Manchester Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Playa del Rey,US,us/ca/playadelrey/8115wmanchesterave/1392462315,33.958889,-118.438278,,6,6,,Chocolate Pizza Lunch,The Good Pizza,90293,0,25,CA
AVwc_cEl_7pvs4fz1HIL,8115 W Manchester Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Playa del Rey,US,us/ca/playadelrey/8115wmanchesterave/1392462315,33.958889,-118.438278,,22.5,22.5,Mozzarella seasoned ricotta cheese and homemade pesto,Pesto Pizza Bianca,The Good Pizza,90293,0,25,CA
AVwc_cEl_7pvs4fz1HIL,8115 W Manchester Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Playa del Rey,US,us/ca/playadelrey/8115wmanchesterave/1392462315,33.958889,-118.438278,,22.5,22.5,Mozzarella homemade ricotta cheese fresh oregano sliced tomatoes and fresh basil,La Mamma Pizza,The Good Pizza,90293,0,25,CA
AVwc_cEl_7pvs4fz1HIL,8115 W Manchester Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Playa del Rey,US,us/ca/playadelrey/8115wmanchesterave/1392462315,33.958889,-118.438278,,25,25,Mozzarella pomodoro homemade sausage sauteed mushrooms fresh red and green bell peppers marinated with olive oil lemon juice red onion and black olives,Supreme Pizza Lunch,The Good Pizza,90293,0,25,CA
AVwc_cEl_7pvs4fz1HIL,8115 W Manchester Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Playa del Rey,US,us/ca/playadelrey/8115wmanchesterave/1392462315,33.958889,-118.438278,,26,26,Mozzarella ricotta Parmesan smoked mozzarella and marinated mushrooms,Quattro Formaggi con Funghi and Truffle Pizza,The Good Pizza,90293,0,25,CA
AVwc_cEl_7pvs4fz1HIL,8115 W Manchester Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Playa del Rey,US,us/ca/playadelrey/8115wmanchesterave/1392462315,33.958889,-118.438278,,23,23,Mozzarella pomodoro anchovies black olives and fresh oregano,Napoletana Pizza Lunch,The Good Pizza,90293,0,25,CA
AVwc_cEl_7pvs4fz1HIL,8115 W Manchester Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Playa del Rey,US,us/ca/playadelrey/8115wmanchesterave/1392462315,33.958889,-118.438278,,19.5,19.5,Pomodoro mozzarella and marinated sausage,Salsiccia Pizza,The Good Pizza,90293,0,25,CA
AVwc_cEl_7pvs4fz1HIL,8115 W Manchester Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Playa del Rey,US,us/ca/playadelrey/8115wmanchesterave/1392462315,33.958889,-118.438278,,22.65,22.65,Pomodoro mozzarella smoked mozzarella BBQ chicken caramelized onions and topped with french fries,BBQ Pizza Lunch,The Good Pizza,90293,0,25,CA
AVwc_cEl_7pvs4fz1HIL,8115 W Manchester Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Playa del Rey,US,us/ca/playadelrey/8115wmanchesterave/1392462315,33.958889,-118.438278,,24.5,24.5,Pomodoro mozzarella Italian ham beef pepperoni sausage and homemade meatballs,Meat Lovers Pizza,The Good Pizza,90293,0,25,CA
AVwc_cEl_7pvs4fz1HIL,8115 W Manchester Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Playa del Rey,US,us/ca/playadelrey/8115wmanchesterave/1392462315,33.958889,-118.438278,,18.5,18.5,Pomodoro mozzarella and marinated sausage,Salsiccia Pizza Lunch,The Good Pizza,90293,0,25,CA
AVzxo2D6FcQ3k02bDMgp,15858 Manchester Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Ballwin,US,us/mo/ballwin/15858manchesterrd/1403047397,38.592536,-90.585904,,4.99,4.99,per guest plus tax 10 guest minimum,Pizza ampamp Salad,Pizzarelli's,63011,0,25,MO
AVzxo2D6FcQ3k02bDMgp,15858 Manchester Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Ballwin,US,us/mo/ballwin/15858manchesterrd/1403047397,38.592536,-90.585904,,3.5,3.5,2 toppings,Pizza Bread,Pizzarelli's,63011,0,25,MO
AVzxo2D6FcQ3k02bDMgp,15858 Manchester Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Ballwin,US,us/mo/ballwin/15858manchesterrd/1403047397,38.592536,-90.585904,,3.99,3.99,includes one topping pizzasampcomma 050 extra for specialty pizzas per guest plus tax 10 guest minimum,Pizza Only,Pizzarelli's,63011,0,25,MO
AVzxo2D6FcQ3k02bDMgp,15858 Manchester Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Ballwin,US,us/mo/ballwin/15858manchesterrd/1403047397,38.592536,-90.585904,,6.99,6.99,with 2 toppings ampamp soda,10ampquot Pizza,Pizzarelli's,63011,0,25,MO
AV1mRyWBa4HuVbed70Ll,1830 Webster St,"Restaurant,Pizza Place",Accommodation & Food Services,Hudson,US,us/wi/hudson/1830websterst/603373432,44.960196,-92.732063,,4.49,4.49,Additional toppings 050,7 Cheese Pizza,Red's Savoy Pizza,54016,0,25,WI
AV1mRyWBa4HuVbed70Ll,1830 Webster St,"Restaurant,Pizza Place",Accommodation & Food Services,Hudson,US,us/wi/hudson/1830websterst/603373432,44.960196,-92.732063,,6.99,6.99,,Pizza Fries with Sauce,Red's Savoy Pizza,54016,0,25,WI
AVwej4TLIN2L1WUf6GGP,341 Clofton Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Nashville,US,us/tn/nashville/341cloftondr/-1224852859,36.063827,-86.939213,,13.75,13.75,,Specialty Pizzas,Pizza Perfect,37221,0,25,TN
AVwej4TLIN2L1WUf6GGP,341 Clofton Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Nashville,US,us/tn/nashville/341cloftondr/-1224852859,36.063827,-86.939213,,9.75,9.75,12ampquot medampcomma 14ampquot lgampcomma 14ampquot xlg toppings 095ampcomma 125ampcomma 150ampcomma premium toppings 145ampcomma 200ampcomma 225ampcomma wheat 12ampquot med 125ampcomma16ampquot xlg 175,Cheese Pizza,Pizza Perfect,37221,0,25,TN
AVwej4TLIN2L1WUf6GGP,341 Clofton Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Nashville,US,us/tn/nashville/341cloftondr/-1224852859,36.063827,-86.939213,,14.75,14.75,,Deluxe Pizzas,Pizza Perfect,37221,0,25,TN
AVzBC9ph3D1zeR_xBFrC,1321 W Grand Ave,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,Chicago,US,us/il/chicago/1321wgrandave/-946864051,41.891039,-87.659182,http://www.singlepage.com/coalfire,15.5,15.5,,White Pizza,Coalfire,60622,25,40,IL
AVzBC9ph3D1zeR_xBFrC,1321 W Grand Ave,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,Chicago,US,us/il/chicago/1321wgrandave/-946864051,41.891039,-87.659182,http://www.singlepage.com/coalfire,15.5,15.5,mozzarellaampcomma ricotta ampamp romano cheesesampcomma garlic infused olive oilampcomma oreganoampcomma ground pepper and basil,White Pizza,Coalfire,60622,25,40,IL
AVz7zf193D1zeR_xDItI,5202 Transit Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Depew,US,us/ny/depew/5202transitrd/280443418,42.89685,-78.697144,,5.5,5.5,Our special pizza sauce topped with Italian meatballs then covered with mozzarella cheese,Meatball Pizza,Grasso's,14043,0,25,NY
AVz7zf193D1zeR_xDItI,5202 Transit Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Depew,US,us/ny/depew/5202transitrd/280443418,42.89685,-78.697144,,5.5,5.5,Olive oilampcomma garlicampcomma romano and mozzarella cheeseampcomma onions and tomato,White Pizza,Grasso's,14043,0,25,NY
AVz7zf193D1zeR_xDItI,5202 Transit Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Depew,US,us/ny/depew/5202transitrd/280443418,42.89685,-78.697144,,5.99,5.99,Delicious garlic ranch crustampcomma covered with our threecheese blendampcomma smothered with chickenampcomma sweet peppers ampamp onions,Chicken Ranch Pizza,Grasso's,14043,0,25,NY
AVz7zf193D1zeR_xDItI,5202 Transit Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Depew,US,us/ny/depew/5202transitrd/280443418,42.89685,-78.697144,,5.99,5.99,Delicious taco sauce covered with our threecheese blendampcomma topped with seasoned beefampcomma black olives and tomatoesampcomma then covered with shredded lettuce after it is baked,Taco Pizza,Grasso's,14043,0,25,NY
AVz7zf193D1zeR_xDItI,5202 Transit Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Depew,US,us/ny/depew/5202transitrd/280443418,42.89685,-78.697144,,5.5,5.5,Our special pizza sauce ampamp mozzarella cheeseampcomma topped with ham ampamp pineapple chunks,Hawaiian Pizza,Grasso's,14043,0,25,NY
AVz7zf193D1zeR_xDItI,5202 Transit Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Depew,US,us/ny/depew/5202transitrd/280443418,42.89685,-78.697144,,5.99,5.99,Our garlic crust with cheese wizampcomma caramelized onionsampcomma black angus steakampcomma topped with our three cheese blend,Philly Cheese Steak Pizza,Grasso's,14043,0,25,NY
AVwdbikJkufWRAb5509j,6720 Coral Way,"Pizza,Restaurant,Pizza Place,Miami Restaurants",Accommodation & Food Services,Miami,US,us/fl/miami/6720coralway/1126327691,25.747757,-80.304247,http://www.singlepage.com/leos-pizza-14,15.99,15.99,,Ricotta Pizza,Leo's Pizza,33155,0,25,FL
AVwdbikJkufWRAb5509j,6720 Coral Way,"Pizza,Restaurant,Pizza Place,Miami Restaurants",Accommodation & Food Services,Miami,US,us/fl/miami/6720coralway/1126327691,25.747757,-80.304247,http://www.singlepage.com/leos-pizza-14,11.25,11.25,,Farmer's Pizza,Leo's Pizza,33155,0,25,FL
AVwdbikJkufWRAb5509j,6720 Coral Way,"Pizza,Restaurant,Pizza Place,Miami Restaurants",Accommodation & Food Services,Miami,US,us/fl/miami/6720coralway/1126327691,25.747757,-80.304247,http://www.singlepage.com/leos-pizza-14,3.99,3.99,,Pizza Sub,Leo's Pizza,33155,0,25,FL
AV1c-UmjRxPSIh2RZGgq,8725 Roswell Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Atlanta,US,us/ga/atlanta/8725roswellrd/572757474,33.995873,-84.349807,,12,12,,Any Large Pizza,Papa John's Pizza,30350,0,25,GA
AVwcx6wckufWRAb5y8Vz,1860 Barnett Shoals Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Athens,US,us/ga/athens/1860barnettshoalsrd/572757474,33.924903,-83.339783,,11.49,11.49,Our traditional pizza sauce topped with fresh mozzarella,Fresh Mozzarella Pizza,Papa John's Pizza,30605,0,25,GA
AVwdmUhfByjofQCxqs5F,3817 SE Gladstone St,"Restaurant,Pizza Place",Accommodation & Food Services,Portland,US,us/or/portland/3817segladstonest/1197612609,45.493479,-122.623439,,2,2,,Pizza or Pesto Sauce,Saint Pizza Lounge,97202,0,25,OR
AWEKT1cma4HuVbedMB8U,1648 E Algonquin Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Schaumburg,US,us/il/schaumburg/1648ealgonquinrd/1770159848,42.066064,-88.037924,,9.99,9.99,one large pizza with up to 6 toppings,Supreme Pizza,Little Caesar's Pizza,60173,0,25,IL
AVzA_Z_n-gnIPe8DSgMq,2855 N Mccarran Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Sparks,US,us/nv/sparks/2855nmccarranblvd/-222809308,39.556387,-119.755348,,24.99,24.99,,Pizza,Black Rock Pizza Co.,89431,0,25,NV
AVzA_Z_n-gnIPe8DSgMq,2855 N Mccarran Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Sparks,US,us/nv/sparks/2855nmccarranblvd/-222809308,39.556387,-119.755348,,6.99,6.99,,Create Your Own Pizza,Black Rock Pizza Co.,89431,0,25,NV
AVweIbsRkufWRAb5ARiM,16535 Southwest Fwy,"Restaurant,Pizza Place",Accommodation & Food Services,Sugar Land,US,us/tx/sugarland/16535southwestfwy/2123161490,29.592916,-95.623048,,14,14,,Small Pizza,Grimaldi's Pizzeria,77479,25,40,TX
AVweIbsRkufWRAb5ARiM,16535 Southwest Fwy,"Restaurant,Pizza Place",Accommodation & Food Services,Sugar Land,US,us/tx/sugarland/16535southwestfwy/2123161490,29.592916,-95.623048,,16,16,,Large Pizza,Grimaldi's Pizzeria,77479,25,40,TX
AVwdWGBUkufWRAb547mH,2560 El Camino Real,Pizza Place,Accommodation & Food Services,Redwood City,US,us/ca/redwoodcity/2560elcaminoreal/423210741,37.47290538,-122.2171314,,14.25,14.25,,Mexican Pizza,Pronto Pizzeria Rotisserie,94061,0,25,CA
AVwdWGBUkufWRAb547mH,2560 El Camino Real,Pizza Place,Accommodation & Food Services,Redwood City,US,us/ca/redwoodcity/2560elcaminoreal/423210741,37.47290538,-122.2171314,,12.75,12.75,,Pronto Pizza,Pronto Pizzeria Rotisserie,94061,0,25,CA
AVwdWGBUkufWRAb547mH,2560 El Camino Real,Pizza Place,Accommodation & Food Services,Redwood City,US,us/ca/redwoodcity/2560elcaminoreal/423210741,37.47290538,-122.2171314,,13.75,13.75,,Pronto Pizza,Pronto Pizzeria Rotisserie,94061,0,25,CA
AVwdWGBUkufWRAb547mH,2560 El Camino Real,Pizza Place,Accommodation & Food Services,Redwood City,US,us/ca/redwoodcity/2560elcaminoreal/423210741,37.47290538,-122.2171314,,14,14,"Tiger prawns, sea scallops, calamari, clams and fresh garlic. No sauce",Seafood Pizza,Pronto Pizzeria Rotisserie,94061,0,25,CA
AVwdWGBUkufWRAb547mH,2560 El Camino Real,Pizza Place,Accommodation & Food Services,Redwood City,US,us/ca/redwoodcity/2560elcaminoreal/423210741,37.47290538,-122.2171314,,15,15,,Seafood Pizza,Pronto Pizzeria Rotisserie,94061,0,25,CA
AVwc53AM_7pvs4fz0NBR,1545 S Power Rd,"Pizza,Restaurant,Italian,Pizza Place Superstition Springs,Pizza Place,Restaurants",Accommodation & Food Services,Mesa,US,us/az/mesa/1545spowerrd/-1836281467,33.388018,-111.683937,http://www.singlepage.com/barros-pizza-6,8,8,,3 Item Pizza,Barro's Pizza,85206,0,25,AZ
AVwc53AM_7pvs4fz0NBR,1545 S Power Rd,"Pizza,Restaurant,Italian,Pizza Place Superstition Springs,Pizza Place,Restaurants",Accommodation & Food Services,Mesa,US,us/az/mesa/1545spowerrd/-1836281467,33.388018,-111.683937,http://www.singlepage.com/barros-pizza-6,22.49,22.49,,One Large 1 Item Pizza and 24 Wings for,Barro's Pizza,85206,0,25,AZ
AVwc53AM_7pvs4fz0NBR,1545 S Power Rd,"Pizza,Restaurant,Italian,Pizza Place Superstition Springs,Pizza Place,Restaurants",Accommodation & Food Services,Mesa,US,us/az/mesa/1545spowerrd/-1836281467,33.388018,-111.683937,http://www.singlepage.com/barros-pizza-6,7.25,7.25,,2 Item Pizza,Barro's Pizza,85206,0,25,AZ
AVwc53AM_7pvs4fz0NBR,1545 S Power Rd,"Pizza,Restaurant,Italian,Pizza Place Superstition Springs,Pizza Place,Restaurants",Accommodation & Food Services,Mesa,US,us/az/mesa/1545spowerrd/-1836281467,33.388018,-111.683937,http://www.singlepage.com/barros-pizza-6,6.5,6.5,,1 Item Pizza,Barro's Pizza,85206,0,25,AZ
AVwc53AM_7pvs4fz0NBR,1545 S Power Rd,"Pizza,Restaurant,Italian,Pizza Place Superstition Springs,Pizza Place,Restaurants",Accommodation & Food Services,Mesa,US,us/az/mesa/1545spowerrd/-1836281467,33.388018,-111.683937,http://www.singlepage.com/barros-pizza-6,8.75,8.75,Chickenampcomma teriyaki sauceampcomma pineapple with mozzarella and cheddar cheeses,Kona Pizza,Barro's Pizza,85206,0,25,AZ
AVyoEwMrKV4T4IkwNeZy,989 1st Ave,"Restaurant,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/9891stave/1553383569,40.756676,-73.964348,,27,27,,Grandma Pizza,Sofia Pizza Shoppe,10022,0,25,NY
AVyoEwMrKV4T4IkwNeZy,989 1st Ave,"Restaurant,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/9891stave/1553383569,40.756676,-73.964348,,27,27,,Sicilian Pizza,Sofia Pizza Shoppe,10022,0,25,NY
AVyoEwMrKV4T4IkwNeZy,989 1st Ave,"Restaurant,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/9891stave/1553383569,40.756676,-73.964348,,25,25,,Margherita Pizza,Sofia Pizza Shoppe,10022,0,25,NY
AVwcxdF-ByjofQCxiB6D,8010 Crescent Park Dr,Pizza Place,Accommodation & Food Services,Gainesville,US,us/va/gainesville/8010crescentparkdr/-1478729576,38.784637,-77.663836,,18.75,18.75,,Mediterranean Pizza White),Brooklyn Bros Pizzeria,20155,0,25,VA
AVwcxdF-ByjofQCxiB6D,8010 Crescent Park Dr,Pizza Place,Accommodation & Food Services,Gainesville,US,us/va/gainesville/8010crescentparkdr/-1478729576,38.784637,-77.663836,,17.75,17.75,,Veggie Pizza,Brooklyn Bros Pizzeria,20155,0,25,VA
AVwcxdF-ByjofQCxiB6D,8010 Crescent Park Dr,Pizza Place,Accommodation & Food Services,Gainesville,US,us/va/gainesville/8010crescentparkdr/-1478729576,38.784637,-77.663836,,15.5,15.5,,Spinach Pizza,Brooklyn Bros Pizzeria,20155,0,25,VA
AVwcxdF-ByjofQCxiB6D,8010 Crescent Park Dr,Pizza Place,Accommodation & Food Services,Gainesville,US,us/va/gainesville/8010crescentparkdr/-1478729576,38.784637,-77.663836,,17.75,17.75,,Hawaiian Pizza,Brooklyn Bros Pizzeria,20155,0,25,VA
AVwcxdF-ByjofQCxiB6D,8010 Crescent Park Dr,Pizza Place,Accommodation & Food Services,Gainesville,US,us/va/gainesville/8010crescentparkdr/-1478729576,38.784637,-77.663836,,16.5,16.5,,Mediterranean Pizza White),Brooklyn Bros Pizzeria,20155,0,25,VA
AVwc3UbIkufWRAb5z094,4629 168th St SW,Pizza Place,Accommodation & Food Services,Lynnwood,US,us/wa/lynnwood/4629168thstsw/746013661,47.846762,-122.296074,,13.95,13.95,,Chicken Pesto Pizza,Astoria's Pizza Pasta,98037,0,25,WA
AVwdh5kmIN2L1WUfwtpy,431 E Girard Ave,"Restaurant,Pizza Place,Pizza Place North Philadelphia",Accommodation & Food Services,Philadelphia,US,us/pa/philadelphia/431egirardave/1284734286,39.970539,-75.129702,,14.99,14.99,Kielbasa sauerkraut mozzarella cheese caramelized onions and a mustard base,Stuts Pizza,Art Of Pizza,19125,0,25,PA
AVwdh5kmIN2L1WUfwtpy,431 E Girard Ave,"Restaurant,Pizza Place,Pizza Place North Philadelphia",Accommodation & Food Services,Philadelphia,US,us/pa/philadelphia/431egirardave/1284734286,39.970539,-75.129702,,15,15,,Diced Tomato Pizza,Art Of Pizza,19125,0,25,PA
AVwdh5kmIN2L1WUfwtpy,431 E Girard Ave,"Restaurant,Pizza Place,Pizza Place North Philadelphia",Accommodation & Food Services,Philadelphia,US,us/pa/philadelphia/431egirardave/1284734286,39.970539,-75.129702,,7.99,7.99,12ampquot hand tossed pizza,Personal Size Pizza,Art Of Pizza,19125,0,25,PA
AVwdh5kmIN2L1WUfwtpy,431 E Girard Ave,"Restaurant,Pizza Place,Pizza Place North Philadelphia",Accommodation & Food Services,Philadelphia,US,us/pa/philadelphia/431egirardave/1284734286,39.970539,-75.129702,,19.95,19.95,Steak chicken ground beef green peppers onions mozzarella and pizza sauce,Art of Pizza Stromboli,Art Of Pizza,19125,0,25,PA
AVwdh5kmIN2L1WUfwtpy,431 E Girard Ave,"Restaurant,Pizza Place,Pizza Place North Philadelphia",Accommodation & Food Services,Philadelphia,US,us/pa/philadelphia/431egirardave/1284734286,39.970539,-75.129702,,6,6,Pizza sauce and mozzarella cheese,Pizza Burger,Art Of Pizza,19125,0,25,PA
AVwdh5kmIN2L1WUfwtpy,431 E Girard Ave,"Restaurant,Pizza Place,Pizza Place North Philadelphia",Accommodation & Food Services,Philadelphia,US,us/pa/philadelphia/431egirardave/1284734286,39.970539,-75.129702,,14.5,14.5,,Buffalo Chicken Pizza,Art Of Pizza,19125,0,25,PA
AVwdh5kmIN2L1WUfwtpy,431 E Girard Ave,"Restaurant,Pizza Place,Pizza Place North Philadelphia",Accommodation & Food Services,Philadelphia,US,us/pa/philadelphia/431egirardave/1284734286,39.970539,-75.129702,,12,12,8ampquot personal pizza,Gluten Free Pizza,Art Of Pizza,19125,0,25,PA
AVzA1aOPLD2H7whiWFQy,136 Stanford Shopping Center,Pizza Place,Accommodation & Food Services,Palo Alto,US,us/ca/paloalto/136stanfordshoppingcenter/-220003116,37.443415,-122.172272,,118.99,118.99,,Pizza,California Pizza Kitchen,94304,25,40,CA
